accnum,age,job_admin,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,channel_cellular,channel_telephone,channel_unknown,duration,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,deposit
2085146970,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,27,1,0,0,1,0,230,-1,0,0,0,0,1,1
2098217354,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13887,0,0,1,0,0,199,-1,0,0,0,0,1,0
2007485239,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1742,0,0,1,0,0,90,-1,0,0,0,0,1,0
2079650234,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,478,0,0,1,0,0,324,-1,0,0,0,0,1,0
2067812540,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1235,0,0,1,0,0,122,91,1,1,0,0,0,0
2079013586,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,708,0,0,1,0,0,96,-1,0,0,0,0,1,0
2030845162,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,260,95,1,0,0,1,0,1
2001758692,72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17739,0,0,1,0,0,135,-1,0,0,0,0,1,0
2084937501,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,440,1,0,1,0,0,129,-1,0,0,0,0,1,0
2065873209,58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4605,0,0,1,0,0,339,38,1,1,0,0,0,0
2076548092,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-148,1,0,1,0,0,146,224,1,0,1,0,0,0
2068701592,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2815,1,0,1,0,0,212,-1,0,0,0,0,1,1
2061948270,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5207,0,0,1,0,0,336,81,1,0,1,0,0,0
2090278651,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3082,0,0,1,0,0,285,-1,0,0,0,0,1,1
2048762935,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,495,0,0,1,0,0,91,37,1,0,0,1,0,1
2001725698,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,479,0,0,1,0,0,158,-1,0,0,0,0,1,0
2037498602,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1233,1,0,0,0,1,91,100,1,0,1,0,0,1
2073921850,63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2747,0,0,1,0,0,113,80,1,1,0,0,0,0
2084193205,73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,739,0,0,1,0,0,210,-1,0,0,0,0,1,1
2012380964,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,640,1,0,1,0,0,108,129,1,1,0,0,0,1
2076543219,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,100,-1,0,0,0,0,1,1
2065234718,73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1843,0,0,1,0,0,106,-1,0,0,0,0,1,1
2008519647,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,315,0,0,1,0,0,240,-1,0,0,0,0,1,0
2084930761,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,322,0,0,0,1,0,240,95,1,0,1,0,0,1
2018954072,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7331,0,0,1,0,0,658,95,1,0,1,0,0,1
2034859120,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1765,0,0,0,1,0,290,-1,0,0,0,0,1,1
2076108934,71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1236,1,0,1,0,0,335,-1,0,0,0,0,1,1
2092705146,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,155,-1,0,0,0,0,1,0
2021798046,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,275,0,0,1,0,0,99,-1,0,0,0,0,1,0
2059013872,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1,0,0,112,24,1,0,1,0,0,0
2069028475,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6046,1,1,0,1,0,185,-1,0,0,0,0,1,1
2036972418,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,29,0,0,1,0,0,85,-1,0,0,0,0,1,0
2051906437,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2380,0,0,1,0,0,394,-1,0,0,0,0,1,0
2039081657,73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,934,0,0,1,0,0,961,-1,0,0,0,0,1,1
2016958327,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,99,0,0,1,0,0,161,-1,0,0,0,0,1,0
2041953067,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1013,0,0,1,0,0,170,92,1,1,0,0,0,1
2084162573,49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,596,1,0,0,1,0,722,-1,0,0,0,0,1,1
2061748092,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2351,0,0,1,0,0,150,105,1,0,0,1,0,1
2016348572,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,273,1,0,1,0,0,1962,105,1,1,0,0,0,1
2001846352,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4775,0,0,1,0,0,215,-1,0,0,0,0,1,1
2092640517,57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3109,0,0,1,0,0,107,105,1,0,0,1,0,1
2031046752,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,388,0,0,1,0,0,173,99,1,1,0,0,0,1
2079013485,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,262,0,0,1,0,0,89,106,1,0,0,1,0,1
2025043187,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,654,0,0,1,0,0,875,-1,0,0,0,0,1,1
2017809324,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64,0,0,1,0,0,208,105,1,0,0,1,0,0
2013609482,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1855,0,0,1,0,0,126,134,1,0,1,0,0,1
2072396154,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,810,0,0,1,0,0,91,103,1,0,0,1,0,1
2037854910,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1664,0,0,1,0,0,106,105,1,0,0,1,0,1
2054397810,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,103,91,1,1,0,0,0,0
2018924530,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,362,0,0,1,0,0,925,104,1,0,0,1,0,1
2014258793,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1323,0,0,1,0,0,109,106,1,0,0,1,0,0
2042876910,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1612,0,0,1,0,0,188,92,1,0,0,1,0,0
2052379610,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1293,0,0,1,0,0,1702,105,1,0,0,1,0,1
2015648032,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3384,0,0,1,0,0,153,104,1,0,0,1,0,1
2073520948,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,345,0,0,1,0,0,106,-1,0,0,0,0,1,0
2051394027,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,874,1,0,1,0,0,152,103,1,0,0,1,0,1
2037159820,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1819,0,0,1,0,0,169,103,1,1,0,0,0,0
2037459810,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,865,0,0,1,0,0,177,-1,0,0,0,0,1,0
2006895317,76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,242,0,0,0,1,0,994,-1,0,0,0,0,1,0
2032460519,52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10943,0,0,1,0,0,292,-1,0,0,0,0,1,1
2039820157,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4539,0,0,1,0,0,387,-1,0,0,0,0,1,1
2085364972,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,1,0,1,0,0,99,135,1,1,0,0,0,0
2067584309,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,780,0,0,1,0,0,267,-1,0,0,0,0,1,0
2074215893,71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4847,0,0,1,0,0,657,-1,0,0,0,0,1,0
2075892031,71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,246,-1,0,0,0,0,1,0
2062948750,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,805,0,0,1,0,0,613,-1,0,0,0,0,1,0
2052948103,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,553,1,0,1,0,0,113,479,1,1,0,0,0,0
2092038614,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2817,0,0,1,0,0,543,-1,0,0,0,0,1,1
2080253694,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,595,1,0,0,0,1,22,107,1,0,0,1,0,0
2017023586,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1646,0,0,1,0,0,890,-1,0,0,0,0,1,1
2074935208,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,808,0,0,1,0,0,267,114,1,1,0,0,0,1
2035198074,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,762,0,0,1,0,0,115,-1,0,0,0,0,1,1
2027695018,70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44,0,0,1,0,0,1104,88,1,0,1,0,0,1
2052309847,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,883,0,0,1,0,0,1551,31,1,1,0,0,0,0
2034218906,83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,425,0,0,0,1,0,773,92,1,0,0,1,0,1
2013960452,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2367,0,0,1,0,0,83,113,1,0,0,1,0,1
2017258603,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5993,0,0,1,0,0,159,112,1,1,0,0,0,0
2051764289,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10252,0,0,1,0,0,173,141,1,0,0,1,0,1
2018403526,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1000,1,0,1,0,0,239,99,1,0,0,1,0,1
2023410679,71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4380,0,0,1,0,0,369,-1,0,0,0,0,1,1
2050248791,65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2756,0,0,1,0,0,1353,-1,0,0,0,0,1,0
2069134527,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20585,0,0,1,0,0,299,100,1,0,0,1,0,1
2008624719,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5102,0,0,1,0,0,205,-1,0,0,0,0,1,0
2027038519,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,179,0,0,1,0,0,62,-1,0,0,0,0,1,0
2089502473,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,530,1,0,1,0,0,91,114,1,1,0,0,0,0
2045230816,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2601,0,0,1,0,0,261,-1,0,0,0,0,1,1
2095718406,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,539,0,0,1,0,0,168,45,1,1,0,0,0,0
2070316254,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,150,0,0,1,0,0,55,46,1,0,1,0,0,0
2009124365,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1036,0,0,1,0,0,491,-1,0,0,0,0,1,0
2062457130,80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2954,0,0,1,0,0,144,-1,0,0,0,0,1,0
2006917842,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,118,0,0,1,0,0,105,-1,0,0,0,0,1,0
2002173964,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,238,0,0,1,0,0,692,-1,0,0,0,0,1,1
2080693425,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,399,-1,0,0,0,0,1,0
2024816370,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1791,0,0,1,0,0,139,-1,0,0,0,0,1,0
2078649201,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,909,0,0,1,0,0,114,95,1,0,1,0,0,0
2046910352,65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1176,0,0,1,0,0,64,50,1,1,0,0,0,0
2070928653,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,85,-1,0,0,0,0,1,0
2010392765,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2552,1,1,1,0,0,74,-1,0,0,0,0,1,0
2026759104,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1179,1,0,1,0,0,79,-1,0,0,0,0,1,0
2091852073,77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,210,-1,0,0,0,0,1,1
2080675134,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4545,0,0,1,0,0,242,114,1,1,0,0,0,0
2032490561,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1191,0,0,1,0,0,500,228,1,1,0,0,0,0
2026510789,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3371,0,0,1,0,0,299,-1,0,0,0,0,1,1
2082145367,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,294,105,1,0,1,0,0,1
2034201689,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,929,0,1,0,1,0,80,-1,0,0,0,0,1,0
2014273658,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10583,0,0,1,0,0,341,98,1,0,0,1,0,1
2098743265,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,1,0,0,87,120,1,1,0,0,0,0
2051764028,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,1,0,0,1,0,316,119,1,0,1,0,0,1
2072389051,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,159,120,1,1,0,0,0,1
2097326814,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1145,1,0,1,0,0,75,239,1,1,0,0,0,0
2039865071,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,0,0,1,0,0,138,-1,0,0,0,0,1,0
2023570641,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2152,0,0,1,0,0,134,121,1,0,1,0,0,0
2026954130,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1451,0,0,1,0,0,117,121,1,0,0,1,0,1
2047508293,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4286,0,0,1,0,0,195,-1,0,0,0,0,1,0
2009562743,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,585,-1,0,0,0,0,1,0
2030651847,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1711,0,0,0,1,0,234,-1,0,0,0,0,1,1
2075214308,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4068,0,0,1,0,0,314,41,1,0,0,1,0,0
2095410326,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,109,0,0,0,1,0,431,120,1,0,0,1,0,0
2051928406,84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,992,-1,0,0,0,0,1,1
2059702613,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,611,0,0,1,0,0,305,121,1,0,0,1,0,1
2076243098,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2088,1,0,1,0,0,86,50,1,1,0,0,0,0
2005637129,56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1866,0,1,1,0,0,760,-1,0,0,0,0,1,0
2023089541,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,132,0,0,1,0,0,194,119,1,0,0,1,0,1
2063894157,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3426,0,0,1,0,0,302,119,1,0,0,1,0,0
2098124305,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2047,1,0,1,0,0,66,-1,0,0,0,0,1,0
2002789615,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24,0,0,1,0,0,199,-1,0,0,0,0,1,0
2097048125,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,39385,0,0,1,0,0,120,-1,0,0,0,0,1,0
2075946301,95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,215,-1,0,0,0,0,1,0
2043695218,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,202,0,0,1,0,0,237,122,1,1,0,0,0,0
2058342019,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3842,0,0,1,0,0,168,122,1,0,0,1,0,0
2020614859,63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,333,0,0,0,1,0,321,-1,0,0,0,0,1,0
2023071498,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2081,0,0,1,0,0,395,108,1,1,0,0,0,0
2073864120,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1363,0,0,0,1,0,258,93,1,1,0,0,0,0
2076943058,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,158,1,0,1,0,0,250,120,1,0,1,0,0,0
2043067518,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1224,0,0,1,0,0,99,-1,0,0,0,0,1,0
2046598130,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2460,0,0,1,0,0,477,-1,0,0,0,0,1,0
2087059621,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4152,1,0,1,0,0,67,141,1,1,0,0,0,0
2076540839,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2140,0,0,1,0,0,81,-1,0,0,0,0,1,0
2016803245,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,189,0,0,1,0,0,238,107,1,0,0,1,0,1
2052106849,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,288,0,0,1,0,0,101,-1,0,0,0,0,1,1
2094768103,70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15834,0,0,0,1,0,90,-1,0,0,0,0,1,0
2067849051,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1495,1,0,1,0,0,82,142,1,1,0,0,0,0
2001239467,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1027,1,0,1,0,0,137,119,1,1,0,0,0,1
2095612034,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6036,0,0,1,0,0,152,-1,0,0,0,0,1,0
2091637580,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,613,0,0,1,0,0,214,-1,0,0,0,0,1,0
2024380751,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6784,0,0,1,0,0,502,115,1,0,1,0,0,1
2082974056,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1464,0,0,1,0,0,194,94,1,0,0,1,0,1
2013954728,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8295,0,0,1,0,0,849,119,1,0,0,1,0,1
2028936157,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,383,0,0,0,1,0,382,-1,0,0,0,0,1,0
2043917806,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26233,0,0,1,0,0,462,-1,0,0,0,0,1,0
2002594716,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22,0,0,1,0,0,91,-1,0,0,0,0,1,0
2069783041,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,170,0,0,1,0,0,160,109,1,0,0,1,0,0
2016572438,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4126,0,0,1,0,0,83,191,1,0,0,1,0,0
2086523714,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,1,0,1,0,0,121,-1,0,0,0,0,1,0
2075130429,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2917,0,0,1,0,0,215,-1,0,0,0,0,1,1
2015039624,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,318,1,0,1,0,0,88,169,1,1,0,0,0,0
2076043159,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,89,133,1,1,0,0,0,0
2019630584,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,71188,0,0,1,0,0,205,-1,0,0,0,0,1,0
2076508423,57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,415,0,0,1,0,0,408,410,1,1,0,0,0,0
2093812475,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,158,0,0,1,0,0,144,-1,0,0,0,0,1,1
2015479806,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1588,0,0,1,0,0,728,-1,0,0,0,0,1,1
2023418967,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,125,0,0,1,0,0,63,63,1,1,0,0,0,0
2041806975,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,526,-1,0,0,0,0,1,0
2026783401,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,168,0,0,1,0,0,96,-1,0,0,0,0,1,0
2052719638,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,655,0,0,1,0,0,384,-1,0,0,0,0,1,1
2063129870,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2931,0,0,1,0,0,125,-1,0,0,0,0,1,0
2087094613,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3727,0,0,1,0,0,572,-1,0,0,0,0,1,0
2007268549,57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,854,0,0,1,0,0,480,40,1,0,0,1,0,1
2052961378,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,282,0,0,1,0,0,296,-1,0,0,0,0,1,1
2002863914,70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8897,0,0,1,0,0,692,-1,0,0,0,0,1,0
2064730529,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,55,0,0,0,1,0,89,193,1,0,1,0,0,0
2082937154,63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,415,1,0,1,0,0,323,-1,0,0,0,0,1,0
2038201659,77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,121,0,0,0,1,0,191,-1,0,0,0,0,1,0
2024306915,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,604,1,0,1,0,0,371,495,1,1,0,0,0,1
2017598036,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,793,0,0,1,0,0,130,-1,0,0,0,0,1,0
2029468517,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5437,0,0,1,0,0,201,58,1,1,0,0,0,1
2036982750,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2061,1,1,1,0,0,867,107,1,0,0,1,0,0
2013780926,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,417,0,0,1,0,0,90,-1,0,0,0,0,1,0
2037108965,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1185,0,0,1,0,0,290,114,1,1,0,0,0,1
2001987235,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,873,0,0,1,0,0,301,216,1,1,0,0,0,0
2078154962,63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,73,-1,0,0,0,0,1,0
